symbol,name,master_exchange,sector,industry,price_proxy,previous_close,share_volume,market_cap,one_yr_target,url,json_path
IVZ,Invesco Ltd.,NYSE,Finance,Investment Managers,26.98,26.98,2603990.0,11991173814.0,29.0,https://api.nasdaq.com/api/quote/IVZ/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/IVZ/nasdaq_summary.json
JBS,JBS N.V.,NYSE,Consumer Staples,Meat/Poultry/Fish,13.28,13.28,7318973.0,14146283360.0,19.5,https://api.nasdaq.com/api/quote/JBS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/JBS/nasdaq_summary.json
JEF,Jefferies Financial Group Inc.,NYSE,Finance,Investment Bankers/Brokers/Service,52.45,52.45,2271929.0,10626391318.0,54.0,https://api.nasdaq.com/api/quote/JEF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/JEF/nasdaq_summary.json
JHG,JANUS HENDERSON GROUP PLC,NYSE,Finance,Investment Managers,51.7,51.7,3013235.0,7982657250.0,52.0,https://api.nasdaq.com/api/quote/JHG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/JHG/nasdaq_summary.json
JHX,James Hardie Industries plc,NYSE,Industrials,Building Materials,20.81,20.81,5271051.0,12047330660.0,28.18,https://api.nasdaq.com/api/quote/JHX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/JHX/nasdaq_summary.json
JOBY,"Joby Aviation, Inc.",NYSE,Industrials,Aerospace,10.4,10.4,36013439.0,10741379944.0,10.25,https://api.nasdaq.com/api/quote/JOBY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/JOBY/nasdaq_summary.json
KBR,"KBR, INC.",NYSE,Industrials,Military/Government/Technical,32.1,32.1,1649573.0,4242391961.0,45.0,https://api.nasdaq.com/api/quote/KBR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KBR/nasdaq_summary.json
KD,"Kyndryl Holdings, Inc.",NYSE,Technology,EDP Services,12.07,12.07,2627597.0,2770745990.0,15.0,https://api.nasdaq.com/api/quote/KD/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KD/nasdaq_summary.json
KEY,KEYCORP /NEW/,NYSE,Finance,Major Banks,21.49,21.49,6087320.0,23375905833.0,24.0,https://api.nasdaq.com/api/quote/KEY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KEY/nasdaq_summary.json
KGC,KINROSS GOLD CORP,NYSE,Basic Materials,Precious Metals,28.68,28.68,4630553.0,33781089000.0,43.75,https://api.nasdaq.com/api/quote/KGC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KGC/nasdaq_summary.json
KGS,"Kodiak Gas Services, Inc.",NYSE,Utilities,Natural Gas Distribution,72.39,72.39,1058243.0,6541264589.0,81.0,https://api.nasdaq.com/api/quote/KGS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KGS/nasdaq_summary.json
KIM,KIMCO REALTY CORP,NYSE,Real Estate,Real Estate Investment Trusts,24.05,24.05,3371072.0,16259537885.0,25.0,https://api.nasdaq.com/api/quote/KIM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KIM/nasdaq_summary.json
KLAR,Klarna Group plc,NYSE,Finance,Finance: Consumer Services,15.93,15.93,6724268.0,11692529348.0,20.0,https://api.nasdaq.com/api/quote/KLAR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KLAR/nasdaq_summary.json
KMI,"KINDER MORGAN, INC.",NYSE,Utilities,Natural Gas Distribution,33.5,33.5,6677008.0,75176862329.0,35.5,https://api.nasdaq.com/api/quote/KMI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KMI/nasdaq_summary.json
KMX,CARMAX INC,NYSE,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,38.92,38.92,1882390.0,5723193963.0,39.0,https://api.nasdaq.com/api/quote/KMX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KMX/nasdaq_summary.json
KNX,Knight-Swift Transportation Holdings Inc.,NYSE,Industrials,Trucking Freight/Courier Services,70.25,70.25,2734263.0,11394079280.0,70.0,https://api.nasdaq.com/api/quote/KNX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KNX/nasdaq_summary.json
KR,KROGER CO,NYSE,Consumer Staples,Food Chains,67.07,67.07,5117432.0,41199633676.0,78.0,https://api.nasdaq.com/api/quote/KR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KR/nasdaq_summary.json
KRG,KITE REALTY GROUP TRUST,NYSE,Real Estate,Real Estate Investment Trusts,26.87,26.87,1330628.0,5488888874.0,28.0,https://api.nasdaq.com/api/quote/KRG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KRG/nasdaq_summary.json
KRMN,Karman Holdings Inc.,NYSE,Industrials,Military/Government/Technical,65.3,65.3,1846261.0,8494935766.0,107.0,https://api.nasdaq.com/api/quote/KRMN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KRMN/nasdaq_summary.json
KSS,KOHLS Corp,NYSE,Consumer Discretionary,Department/Specialty Retail Stores,12.7,12.7,5188392.0,1466026152.0,15.0,https://api.nasdaq.com/api/quote/KSS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KSS/nasdaq_summary.json
KT,KT CORP,NYSE,Telecommunications,Telecommunications Equipment,18.6,18.6,1898636.0,8833723108.0,23.07,https://api.nasdaq.com/api/quote/KT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KT/nasdaq_summary.json
KVUE,Kenvue Inc.,NYSE,Consumer Discretionary,Specialty Chemicals,17.46,17.46,13690731.0,33657751950.0,19.0,https://api.nasdaq.com/api/quote/KVUE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KVUE/nasdaq_summary.json
KVYO,"Klaviyo, Inc.",NYSE,Technology,Computer Software: Prepackaged Software,14.91,14.91,7076533.0,4450290819.0,30.0,https://api.nasdaq.com/api/quote/KVYO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/KVYO/nasdaq_summary.json
LBRT,Liberty Energy Inc.,NYSE,Energy,Oilfield Services/Equipment,32.88,32.88,2270139.0,5196014685.0,33.0,https://api.nasdaq.com/api/quote/LBRT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LBRT/nasdaq_summary.json
LC,LendingClub Corp,NYSE,Finance,Finance: Consumer Services,15.76,15.76,1010046.0,1802934958.0,22.75,https://api.nasdaq.com/api/quote/LC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LC/nasdaq_summary.json
LEG,LEGGETT & PLATT INC,NYSE,Consumer Discretionary,Home Furnishings,10.04,10.04,1697915.0,1362960235.0,11.5,https://api.nasdaq.com/api/quote/LEG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LEG/nasdaq_summary.json
LEVI,LEVI STRAUSS & CO,NYSE,Consumer Discretionary,Apparel,21.75,21.75,2107207.0,8468809447.0,26.5,https://api.nasdaq.com/api/quote/LEVI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LEVI/nasdaq_summary.json
LION,Lionsgate Studios Corp.,NYSE,Consumer Discretionary,Movies/Entertainment,12.91,12.91,11246185.0,4338299268.0,12.0,https://api.nasdaq.com/api/quote/LION/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LION/nasdaq_summary.json
LMND,"Lemonade, Inc.",NYSE,Finance,Property-Casualty Insurers,57.05,57.05,1043294.0,4341910994.0,62.0,https://api.nasdaq.com/api/quote/LMND/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LMND/nasdaq_summary.json
LNC,LINCOLN NATIONAL CORP,NYSE,Finance,Life Insurance,35.98,35.98,1024223.0,6889411488.0,42.0,https://api.nasdaq.com/api/quote/LNC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LNC/nasdaq_summary.json
LTH,"Life Time Group Holdings, Inc.",NYSE,Consumer Discretionary,Hotels/Resorts,32.95,32.95,6088462.0,7138869808.0,41.5,https://api.nasdaq.com/api/quote/LTH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LTH/nasdaq_summary.json
LUV,SOUTHWEST AIRLINES CO,NYSE,Consumer Discretionary,Air Freight/Delivery Services,40.78,40.78,7030397.0,19971293913.0,45.0,https://api.nasdaq.com/api/quote/LUV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LUV/nasdaq_summary.json
LVS,LAS VEGAS SANDS CORP,NYSE,Consumer Discretionary,Hotels/Resorts,49.45,49.45,3827316.0,32754162975.0,69.0,https://api.nasdaq.com/api/quote/LVS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LVS/nasdaq_summary.json
LW,"Lamb Weston Holdings, Inc.",NYSE,Consumer Staples,Packaged Foods,42.81,42.81,1300145.0,6042065859.0,45.0,https://api.nasdaq.com/api/quote/LW/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LW/nasdaq_summary.json
LYB,LyondellBasell Industries N.V.,NYSE,Industrials,Major Chemicals,70.08,70.08,6064079.0,22504554374.0,80.0,https://api.nasdaq.com/api/quote/LYB/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/LYB/nasdaq_summary.json
M,"Macy's, Inc.",NYSE,Consumer Discretionary,Department/Specialty Retail Stores,20.62,20.62,4136399.0,5449312569.0,20.0,https://api.nasdaq.com/api/quote/M/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/M/nasdaq_summary.json
MAC,MACERICH CO,NYSE,Real Estate,Real Estate Investment Trusts,22.37,22.37,2248987.0,5794820916.0,22.0,https://api.nasdaq.com/api/quote/MAC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MAC/nasdaq_summary.json
MAIN,Main Street Capital CORP,NYSE,Finance,Finance/Investors Services,51.02,51.02,1890477.0,4615085660.0,59.0,https://api.nasdaq.com/api/quote/MAIN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MAIN/nasdaq_summary.json
MAIR,Madison Air Solutions Corp,NYSE,Industrials,Pollution Control Equipment,38.77,38.77,1145537.0,20070769599.0,49.0,https://api.nasdaq.com/api/quote/MAIR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MAIR/nasdaq_summary.json
MAS,MASCO CORP /DE/,NYSE,Industrials,Industrial Specialties,67.15,67.15,2337725.0,13568658233.0,79.5,https://api.nasdaq.com/api/quote/MAS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MAS/nasdaq_summary.json
MDA,MDA Space Ltd.,NYSE,Consumer Discretionary,Electronic Components,41.19,41.19,1024997.0,5977606518.0,41.0,https://api.nasdaq.com/api/quote/MDA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MDA/nasdaq_summary.json
MDU,MDU RESOURCES GROUP INC,NYSE,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels),21.83,21.83,2024867.0,4631573492.0,23.0,https://api.nasdaq.com/api/quote/MDU/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MDU/nasdaq_summary.json
MFC,MANULIFE FINANCIAL CORP,NYSE,Finance,Life Insurance,39.04,39.04,1477366.0,64302351504.0,41.4,https://api.nasdaq.com/api/quote/MFC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MFC/nasdaq_summary.json
MGM,MGM Resorts International,NYSE,Consumer Discretionary,Hotels/Resorts,37.66,37.66,4837551.0,9824687424.0,44.0,https://api.nasdaq.com/api/quote/MGM/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MGM/nasdaq_summary.json
MGY,Magnolia Oil & Gas Corp,NYSE,Energy,Oil & Gas Production,29.24,29.24,1546817.0,5407876859.0,33.0,https://api.nasdaq.com/api/quote/MGY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MGY/nasdaq_summary.json
MIR,"Mirion Technologies, Inc.",NYSE,Industrials,Industrial Machinery/Components,17.61,17.61,4595597.0,4595212010.0,28.0,https://api.nasdaq.com/api/quote/MIR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MIR/nasdaq_summary.json
MKC,MCCORMICK & CO INC,NYSE,Consumer Staples,Packaged Foods,46.96,46.96,2682516.0,12845053566.0,64.0,https://api.nasdaq.com/api/quote/MKC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MKC/nasdaq_summary.json
MO,"ALTRIA GROUP, INC.",NYSE,Health Care,Medicinal Chemicals and Botanical Products,73.71,73.71,4505980.0,123404962267.0,70.0,https://api.nasdaq.com/api/quote/MO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MO/nasdaq_summary.json
MOS,MOSAIC CO,NYSE,Industrials,Agricultural Chemicals,21.94,21.94,8060091.0,7154727956.0,26.5,https://api.nasdaq.com/api/quote/MOS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MOS/nasdaq_summary.json
MP,MP Materials Corp. / DE,NYSE,Basic Materials,Metal Mining,61.74,61.74,6847765.0,11475310883.0,81.0,https://api.nasdaq.com/api/quote/MP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MP/nasdaq_summary.json
MPLX,MPLX LP,NYSE,Energy,Natural Gas Distribution,55.62,55.62,1794073.0,57302013112.0,60.0,https://api.nasdaq.com/api/quote/MPLX/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MPLX/nasdaq_summary.json
MRP,"Millrose Properties, Inc.",NYSE,Finance,Real Estate,27.55,27.55,1597940.0,4587904223.0,39.0,https://api.nasdaq.com/api/quote/MRP/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MRP/nasdaq_summary.json
MT,ArcelorMittal,NYSE,Industrials,Steel/Iron Ore,64.11,64.11,2355668.0,50295194120.0,64.0,https://api.nasdaq.com/api/quote/MT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MT/nasdaq_summary.json
MTDR,Matador Resources Co,NYSE,Energy,Oil & Gas Production,56.09,56.09,1483915.0,7033454777.0,73.0,https://api.nasdaq.com/api/quote/MTDR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MTDR/nasdaq_summary.json
MTG,MGIC INVESTMENT CORP,NYSE,Finance,Property-Casualty Insurers,26.17,26.17,1347515.0,5498746968.0,29.0,https://api.nasdaq.com/api/quote/MTG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MTG/nasdaq_summary.json
MUFG,MITSUBISHI UFJ FINANCIAL GROUP INC,NYSE,Finance,Commercial Banks,19.38,19.38,3150329.0,230233591848.0,22.24,https://api.nasdaq.com/api/quote/MUFG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MUFG/nasdaq_summary.json
MUR,MURPHY OIL CORP,NYSE,Energy,Oil & Gas Production,37.77,37.77,1227499.0,5447283888.0,42.0,https://api.nasdaq.com/api/quote/MUR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MUR/nasdaq_summary.json
MWA,"Mueller Water Products, Inc.",NYSE,Industrials,Metal Fabrications,25.12,25.12,1048059.0,3960283009.0,32.0,https://api.nasdaq.com/api/quote/MWA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/MWA/nasdaq_summary.json
NATL,NCR Atleos Corp,NYSE,Miscellaneous,Office Equipment/Supplies/Services,44.82,44.82,1412271.0,3297220022.0,50.4,https://api.nasdaq.com/api/quote/NATL/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NATL/nasdaq_summary.json
NCLH,Norwegian Cruise Line Holdings Ltd.,NYSE,Consumer Discretionary,Marine Transportation,16.47,16.47,18965501.0,7483495282.0,20.5,https://api.nasdaq.com/api/quote/NCLH/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NCLH/nasdaq_summary.json
NE,Noble Corp plc,NYSE,Energy,Oil & Gas Production,52.34,52.34,1147026.0,8296389088.0,49.5,https://api.nasdaq.com/api/quote/NE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NE/nasdaq_summary.json
NI,NISOURCE INC.,NYSE,Utilities,Power Generation,47.71,47.71,2489793.0,22833806063.0,52.0,https://api.nasdaq.com/api/quote/NI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NI/nasdaq_summary.json
NKE,"NIKE, Inc.",NYSE,Consumer Discretionary,Shoe Manufacturing,44.39,44.39,14905139.0,66151223764.0,55.5,https://api.nasdaq.com/api/quote/NKE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NKE/nasdaq_summary.json
NLY,ANNALY CAPITAL MANAGEMENT INC,NYSE,Real Estate,Real Estate Investment Trusts,21.63,21.63,4826484.0,15711711144.0,24.25,https://api.nasdaq.com/api/quote/NLY/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NLY/nasdaq_summary.json
NNN,"NNN REIT, INC.",NYSE,Real Estate,Real Estate Investment Trusts,44.98,44.98,1452926.0,8561167965.0,46.0,https://api.nasdaq.com/api/quote/NNN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NNN/nasdaq_summary.json
NOG,"NORTHERN OIL & GAS, INC.",NYSE,Energy,Oil & Gas Production,23.62,23.62,1581411.0,2512539171.0,36.0,https://api.nasdaq.com/api/quote/NOG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NOG/nasdaq_summary.json
NOK,NOKIA CORP,NYSE,Technology,Radio And Television Broadcasting And Communications Equipment,14.18,14.18,127727733.0,88832448097.0,12.85,https://api.nasdaq.com/api/quote/NOK/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NOK/nasdaq_summary.json
NOV,NOV Inc.,NYSE,Consumer Discretionary,Oil and Gas Field Machinery,20.86,20.86,2091287.0,7468469269.0,22.0,https://api.nasdaq.com/api/quote/NOV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NOV/nasdaq_summary.json
NTR,Nutrien Ltd.,NYSE,Industrials,Agricultural Chemicals,70.24,70.24,1573674.0,33800011400.0,83.0,https://api.nasdaq.com/api/quote/NTR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NTR/nasdaq_summary.json
NTST,NETSTREIT Corp.,NYSE,Real Estate,Real Estate Investment Trusts,20.62,20.62,1696465.0,1987034201.0,22.38,https://api.nasdaq.com/api/quote/NTST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NTST/nasdaq_summary.json
NU,Nu Holdings Ltd.,NYSE,Finance,Finance: Consumer Services,13.16,13.16,49642278.0,61812725335.0,19.0,https://api.nasdaq.com/api/quote/NU/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NU/nasdaq_summary.json
NVO,NOVO NORDISK A S,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,44.39,44.39,10790956.0,200746400000.0,45.0,https://api.nasdaq.com/api/quote/NVO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NVO/nasdaq_summary.json
NVRI,ENVIRI Corp,NYSE,Miscellaneous,Diversified Commercial Services,19.84,19.84,2257880.0,1621029799.0,21.0,https://api.nasdaq.com/api/quote/NVRI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NVRI/nasdaq_summary.json
NVST,Envista Holdings Corp,NYSE,Health Care,Medical/Dental Instruments,23.63,23.63,2759875.0,3812715236.0,31.0,https://api.nasdaq.com/api/quote/NVST/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NVST/nasdaq_summary.json
NWG,NatWest Group plc,NYSE,Finance,Commercial Banks,15.79,15.79,5503887.0,64417736965.0,20.63,https://api.nasdaq.com/api/quote/NWG/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NWG/nasdaq_summary.json
NXE,NexGen Energy Ltd.,NYSE,Basic Materials,Other Metals and Minerals,10.53,10.53,6230573.0,7055687928.0,14.54,https://api.nasdaq.com/api/quote/NXE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NXE/nasdaq_summary.json
NYT,NEW YORK TIMES CO,NYSE,Consumer Discretionary,Newspapers/Magazines,74.26,74.26,1319473.0,12133227917.0,88.0,https://api.nasdaq.com/api/quote/NYT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/NYT/nasdaq_summary.json
O,REALTY INCOME CORP,NYSE,Real Estate,Real Estate Investment Trusts,62.23,62.23,4335677.0,57833186711.0,68.0,https://api.nasdaq.com/api/quote/O/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/O/nasdaq_summary.json
OBDC,Blue Owl Capital Corp,NYSE,Finance,Diversified Financial Services,11.18,11.18,2485133.0,5474248827.0,13.0,https://api.nasdaq.com/api/quote/OBDC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OBDC/nasdaq_summary.json
OGE,OGE ENERGY CORP.,NYSE,Utilities,Electric Utilities: Central,48.1,48.1,1042929.0,10017409541.0,51.0,https://api.nasdaq.com/api/quote/OGE/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OGE/nasdaq_summary.json
OGN,Organon & Co.,NYSE,Health Care,Biotechnology: Pharmaceutical Preparations,13.42,13.42,2121288.0,3526729577.0,9.0,https://api.nasdaq.com/api/quote/OGN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OGN/nasdaq_summary.json
OHI,OMEGA HEALTHCARE INVESTORS INC,NYSE,Real Estate,Real Estate Investment Trusts,48.26,48.26,2013889.0,14264715800.0,48.0,https://api.nasdaq.com/api/quote/OHI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OHI/nasdaq_summary.json
OKLO,Oklo Inc.,NYSE,Utilities,Electric Utilities: Central,65.09,65.09,11410682.0,11462526224.0,85.0,https://api.nasdaq.com/api/quote/OKLO/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OKLO/nasdaq_summary.json
OLN,OLIN Corp,NYSE,Industrials,Major Chemicals,26.02,26.02,1431969.0,2964758927.0,30.0,https://api.nasdaq.com/api/quote/OLN/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OLN/nasdaq_summary.json
OMC,OMNICOM GROUP INC.,NYSE,Consumer Discretionary,Advertising,73.77,73.77,2525438.0,21355514266.0,95.0,https://api.nasdaq.com/api/quote/OMC/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OMC/nasdaq_summary.json
ONON,On Holding AG,NYSE,Consumer Discretionary,Shoe Manufacturing,39.19,39.19,5118706.0,25403359464.0,51.0,https://api.nasdaq.com/api/quote/ONON/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ONON/nasdaq_summary.json
ORI,OLD REPUBLIC INTERNATIONAL CORP,NYSE,Finance,Property-Casualty Insurers,39.65,39.65,1481168.0,9555235170.0,42.0,https://api.nasdaq.com/api/quote/ORI/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ORI/nasdaq_summary.json
ORLA,Orla Mining Ltd.,NYSE,Basic Materials,Precious Metals,12.28,12.28,2586930.0,4151903964.0,23.36,https://api.nasdaq.com/api/quote/ORLA/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/ORLA/nasdaq_summary.json
OSCR,"Oscar Health, Inc.",NYSE,Health Care,Medical Specialities,22.14,22.14,5321105.0,6825801520.0,20.5,https://api.nasdaq.com/api/quote/OSCR/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OSCR/nasdaq_summary.json
OTF,Blue Owl Technology Finance Corp.,NYSE,N/A,N/A,10.75,10.75,1996694.0,4917886629.0,14.0,https://api.nasdaq.com/api/quote/OTF/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OTF/nasdaq_summary.json
OTIS,Otis Worldwide Corp,NYSE,Technology,Consumer Electronics/Appliances,71.63,71.63,3585944.0,27923018851.0,89.0,https://api.nasdaq.com/api/quote/OTIS/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OTIS/nasdaq_summary.json
OUT,OUTFRONT Media Inc.,NYSE,Real Estate,Real Estate Investment Trusts,33.33,33.33,1095270.0,5915733936.0,37.5,https://api.nasdaq.com/api/quote/OUT/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OUT/nasdaq_summary.json
OVV,Ovintiv Inc.,NYSE,Energy,Oil & Gas Production,58.87,58.87,2306398.0,16605798000.0,68.0,https://api.nasdaq.com/api/quote/OVV/summary?assetclass=stocks,/home/hermes/market-funnel/nasdaq_summary_archive/20260523T034226Z/symbols/OVV/nasdaq_summary.json
